NMI,Period,kWh Value,kVARh Value,kW,kVAR,Max kW,Demand kVA,PF,CO2,No Of Meters,Start Time,End Time,kWh Actual,kWh Estimate,Minimum Temperature,Maximum Temperature,Site ID,TOU Demand kW,TOU Demand kVA
6102322076,2016-03-20 18:00:00,56.154,12.774,112.308,25.548,112.308,115.177,0.9751,66.2617,1,2016-03-20 18:00:00,2016-03-20 18:15:00,56.154,0.000,,,"",0.000,0.000
6102322076,2016-03-20 18:30:00,55.956,12.684,111.912,25.368,111.912,114.751,0.9753,66.0281,1,2016-03-20 18:30:00,2016-03-20 18:45:00,55.956,0.000,,,"",0.000,0.000
6102322076,2016-03-20 19:00:00,55.422,12.528,110.844,25.056,110.844,113.641,0.9754,65.3980,1,2016-03-20 19:00:00,2016-03-20 19:15:00,55.422,0.000,,,"",0.000,0.000
6102322076,2016-03-20 19:30:00,53.934,11.406,107.868,22.812,107.868,110.254,0.9784,63.6421,1,2016-03-20 19:30:00,2016-03-20 19:45:00,53.934,0.000,,,"",0.000,0.000
6102322076,2016-03-20 20:00:00,53.874,11.964,107.748,23.928,107.748,110.373,0.9762,63.5713,1,2016-03-20 20:00:00,2016-03-20 20:15:00,53.874,0.000,,,"",0.000,0.000
6102322076,2016-03-20 20:30:00,53.736,11.484,107.472,22.968,107.472,109.899,0.9779,63.4085,1,2016-03-20 20:30:00,2016-03-20 20:45:00,53.736,0.000,,,"",0.000,0.000
6102322076,2016-03-20 21:00:00,54.300,11.316,108.600,22.632,108.600,110.933,0.9790,64.0740,1,2016-03-20 21:00:00,2016-03-20 21:15:00,54.300,0.000,,,"",0.000,0.000
6102322076,2016-03-20 21:30:00,53.904,11.610,107.808,23.220,107.808,110.280,0.9776,63.6067,1,2016-03-20 21:30:00,2016-03-20 21:45:00,53.904,0.000,,,"",0.000,0.000
6102322076,2016-03-20 22:00:00,53.718,11.622,107.436,23.244,107.436,109.922,0.9774,63.3872,1,2016-03-20 22:00:00,2016-03-20 22:15:00,53.718,0.000,,,"",0.000,0.000
6102322076,2016-03-20 22:30:00,53.874,11.652,107.748,23.304,107.748,110.239,0.9774,63.5713,1,2016-03-20 22:30:00,2016-03-20 22:45:00,53.874,0.000,,,"",0.000,0.000
6102322076,2016-03-20 23:00:00,54.006,11.772,108.012,23.544,108.012,110.548,0.9771,63.7271,1,2016-03-20 23:00:00,2016-03-20 23:15:00,54.006,0.000,,,"",0.000,0.000
6102322076,2016-03-20 23:30:00,53.724,11.754,107.448,23.508,107.448,109.990,0.9769,63.3943,1,2016-03-20 23:30:00,2016-03-20 23:45:00,53.724,0.000,,,"",0.000,0.000
6102322076,2016-03-21 00:00:00,53.892,11.640,107.784,23.280,107.784,110.269,0.9775,63.5926,1,2016-03-21 00:00:00,2016-03-21 00:15:00,53.892,0.000,,,"",0.000,0.000
6102322076,2016-03-21 00:30:00,53.934,11.574,107.868,23.148,107.868,110.324,0.9777,63.6421,1,2016-03-21 00:30:00,2016-03-21 00:45:00,53.934,0.000,,,"",0.000,0.000
6102322076,2016-03-21 01:00:00,54.138,11.772,108.276,23.544,108.276,110.806,0.9772,63.8828,1,2016-03-21 01:00:00,2016-03-21 01:15:00,54.138,0.000,,,"",0.000,0.000
6102322076,2016-03-21 01:30:00,53.538,11.898,107.076,23.796,107.076,109.688,0.9762,63.1748,1,2016-03-21 01:30:00,2016-03-21 01:45:00,53.538,0.000,,,"",0.000,0.000
6102322076,2016-03-21 02:00:00,53.760,11.850,107.520,23.700,107.520,110.101,0.9766,63.4368,1,2016-03-21 02:00:00,2016-03-21 02:15:00,53.760,0.000,,,"",0.000,0.000
6102322076,2016-03-21 02:30:00,53.718,11.892,107.436,23.784,107.436,110.037,0.9764,63.3872,1,2016-03-21 02:30:00,2016-03-21 02:45:00,53.718,0.000,,,"",0.000,0.000
6102322076,2016-03-21 03:00:00,54.876,12.750,109.752,25.500,109.752,112.675,0.9741,64.7537,1,2016-03-21 03:00:00,2016-03-21 03:15:00,54.876,0.000,,,"",0.000,0.000
6102322076,2016-03-21 03:30:00,55.902,13.224,111.804,26.448,111.804,114.890,0.9731,65.9644,1,2016-03-21 03:30:00,2016-03-21 03:45:00,55.902,0.000,,,"",0.000,0.000
6102322076,2016-03-21 04:00:00,56.298,13.170,112.596,26.340,112.596,115.636,0.9737,66.4316,1,2016-03-21 04:00:00,2016-03-21 04:15:00,56.298,0.000,,,"",0.000,0.000
6102322076,2016-03-21 04:30:00,53.538,11.730,107.076,23.460,107.076,109.616,0.9768,63.1748,1,2016-03-21 04:30:00,2016-03-21 04:45:00,53.538,0.000,,,"",0.000,0.000
6102322076,2016-03-21 05:00:00,53.598,11.382,107.196,22.764,107.196,109.586,0.9782,63.2456,1,2016-03-21 05:00:00,2016-03-21 05:15:00,53.598,0.000,,,"",0.000,0.000
6102322076,2016-03-21 05:30:00,53.334,11.100,106.668,22.200,106.668,108.954,0.9790,62.9341,1,2016-03-21 05:30:00,2016-03-21 05:45:00,53.334,0.000,,,"",0.000,0.000
6102322076,2016-03-21 06:00:00,55.092,12.654,110.184,25.308,110.184,113.053,0.9746,65.0086,1,2016-03-21 06:00:00,2016-03-21 06:15:00,55.092,0.000,,,"",0.000,0.000
6102322076,2016-03-21 06:30:00,55.752,12.570,111.504,25.140,111.504,114.303,0.9755,65.7874,1,2016-03-21 06:30:00,2016-03-21 06:45:00,55.752,0.000,,,"",0.000,0.000
6102322076,2016-03-21 07:00:00,54.270,11.958,108.540,23.916,108.540,111.144,0.9766,64.0386,1,2016-03-21 07:00:00,2016-03-21 07:15:00,54.270,0.000,,,"",108.540,111.144
6102322076,2016-03-21 07:30:00,53.160,11.388,106.320,22.776,106.320,108.732,0.9778,62.7288,1,2016-03-21 07:30:00,2016-03-21 07:45:00,53.160,0.000,,,"",106.320,108.732
6102322076,2016-03-21 08:00:00,53.172,11.520,106.344,23.040,106.344,108.811,0.9773,62.7430,1,2016-03-21 08:00:00,2016-03-21 08:15:00,53.172,0.000,,,"",106.344,108.811
6102322076,2016-03-21 08:30:00,53.556,11.136,107.112,22.272,107.112,109.403,0.9791,63.1961,1,2016-03-21 08:30:00,2016-03-21 08:45:00,53.556,0.000,,,"",107.112,109.403
6102322076,2016-03-21 09:00:00,53.430,10.788,106.860,21.576,106.860,109.016,0.9802,63.0474,1,2016-03-21 09:00:00,2016-03-21 09:15:00,53.430,0.000,,,"",106.860,109.016
6102322076,2016-03-21 09:30:00,53.232,10.782,106.464,21.564,106.464,108.626,0.9801,62.8138,1,2016-03-21 09:30:00,2016-03-21 09:45:00,53.232,0.000,,,"",106.464,108.626
6102322076,2016-03-21 10:00:00,53.424,10.746,106.848,21.492,106.848,108.988,0.9804,63.0403,1,2016-03-21 10:00:00,2016-03-21 10:15:00,53.424,0.000,,,"",106.848,108.988
6102322076,2016-03-21 10:30:00,53.658,10.914,107.316,21.828,107.316,109.513,0.9799,63.3164,1,2016-03-21 10:30:00,2016-03-21 10:45:00,53.658,0.000,,,"",107.316,109.513
6102322076,2016-03-21 11:00:00,52.776,10.740,105.552,21.480,105.552,107.715,0.9799,62.2757,1,2016-03-21 11:00:00,2016-03-21 11:15:00,52.776,0.000,,,"",105.552,107.715
6102322076,2016-03-21 11:30:00,53.874,11.214,107.748,22.428,107.748,110.057,0.9790,63.5713,1,2016-03-21 11:30:00,2016-03-21 11:45:00,53.874,0.000,,,"",107.748,110.057
6102322076,2016-03-21 12:00:00,55.860,12.198,111.720,24.396,111.720,114.353,0.9770,65.9148,1,2016-03-21 12:00:00,2016-03-21 12:15:00,55.860,0.000,,,"",111.720,114.353
6102322076,2016-03-21 12:30:00,54.924,11.964,109.848,23.928,109.848,112.424,0.9771,64.8103,1,2016-03-21 12:30:00,2016-03-21 12:45:00,54.924,0.000,,,"",109.848,112.424
6102322076,2016-03-21 13:00:00,55.704,11.874,111.408,23.748,111.408,113.911,0.9780,65.7307,1,2016-03-21 13:00:00,2016-03-21 13:15:00,55.704,0.000,,,"",111.408,113.911
6102322076,2016-03-21 13:30:00,55.146,12.258,110.292,24.516,110.292,112.984,0.9762,65.0723,1,2016-03-21 13:30:00,2016-03-21 13:45:00,55.146,0.000,,,"",110.292,112.984
6102322076,2016-03-21 14:00:00,55.002,12.438,110.004,24.876,110.004,112.782,0.9754,64.9024,1,2016-03-21 14:00:00,2016-03-21 14:15:00,55.002,0.000,,,"",110.004,112.782
6102322076,2016-03-21 14:30:00,55.500,12.504,111.000,25.008,111.000,113.782,0.9755,65.4900,1,2016-03-21 14:30:00,2016-03-21 14:45:00,55.500,0.000,,,"",111.000,113.782
6102322076,2016-03-21 15:00:00,55.338,12.468,110.676,24.936,110.676,113.450,0.9755,65.2988,1,2016-03-21 15:00:00,2016-03-21 15:15:00,55.338,0.000,,,"",110.676,113.450
6102322076,2016-03-21 15:30:00,55.044,12.414,110.088,24.828,110.088,112.853,0.9755,64.9519,1,2016-03-21 15:30:00,2016-03-21 15:45:00,55.044,0.000,,,"",110.088,112.853
6102322076,2016-03-21 16:00:00,55.356,12.354,110.712,24.708,110.712,113.436,0.9760,65.3201,1,2016-03-21 16:00:00,2016-03-21 16:15:00,55.356,0.000,,,"",110.712,113.436
6102322076,2016-03-21 16:30:00,56.340,12.930,112.680,25.860,112.680,115.609,0.9747,66.4812,1,2016-03-21 16:30:00,2016-03-21 16:45:00,56.340,0.000,,,"",112.680,115.609
6102322076,2016-03-21 17:00:00,55.974,12.810,111.948,25.620,111.948,114.842,0.9748,66.0493,1,2016-03-21 17:00:00,2016-03-21 17:15:00,55.974,0.000,,,"",111.948,114.842
6102322076,2016-03-21 17:30:00,56.088,13.206,112.176,26.412,112.176,115.243,0.9734,66.1838,1,2016-03-21 17:30:00,2016-03-21 17:45:00,56.088,0.000,,,"",112.176,115.243
6102322076,2016-03-21 18:00:00,55.740,13.284,111.480,26.568,111.480,114.602,0.9728,65.7732,1,2016-03-21 18:00:00,2016-03-21 18:15:00,55.740,0.000,,,"",111.480,114.602
6102322076,2016-03-21 18:30:00,55.752,13.146,111.504,26.292,111.504,114.562,0.9733,65.7874,1,2016-03-21 18:30:00,2016-03-21 18:45:00,55.752,0.000,,,"",111.504,114.562
6102322076,2016-03-21 19:00:00,55.584,13.104,111.168,26.208,111.168,114.216,0.9733,65.5891,1,2016-03-21 19:00:00,2016-03-21 19:15:00,55.584,0.000,,,"",111.168,114.216
6102322076,2016-03-21 19:30:00,53.514,11.676,107.028,23.352,107.028,109.546,0.9770,63.1465,1,2016-03-21 19:30:00,2016-03-21 19:45:00,53.514,0.000,,,"",107.028,109.546
6102322076,2016-03-21 20:00:00,53.664,11.976,107.328,23.952,107.328,109.968,0.9760,63.3235,1,2016-03-21 20:00:00,2016-03-21 20:15:00,53.664,0.000,,,"",107.328,109.968
6102322076,2016-03-21 20:30:00,53.808,11.922,107.616,23.844,107.616,110.226,0.9763,63.4934,1,2016-03-21 20:30:00,2016-03-21 20:45:00,53.808,0.000,,,"",107.616,110.226
6102322076,2016-03-21 21:00:00,54.000,11.724,108.000,23.448,108.000,110.516,0.9772,63.7200,1,2016-03-21 21:00:00,2016-03-21 21:15:00,54.000,0.000,,,"",108.000,110.516
6102322076,2016-03-21 21:30:00,53.658,12.042,107.316,24.084,107.316,109.985,0.9757,63.3164,1,2016-03-21 21:30:00,2016-03-21 21:45:00,53.658,0.000,,,"",107.316,109.985
6102322076,2016-03-21 22:00:00,53.892,12.312,107.784,24.624,107.784,110.561,0.9749,63.5926,1,2016-03-21 22:00:00,2016-03-21 22:15:00,53.892,0.000,,,"",107.784,110.561
6102322076,2016-03-21 22:30:00,53.862,11.820,107.724,23.640,107.724,110.287,0.9768,63.5572,1,2016-03-21 22:30:00,2016-03-21 22:45:00,53.862,0.000,,,"",107.724,110.287
6102322076,2016-03-21 23:00:00,53.652,11.700,107.304,23.400,107.304,109.826,0.9770,63.3094,1,2016-03-21 23:00:00,2016-03-21 23:15:00,53.652,0.000,,,"",0.000,0.000
6102322076,2016-03-21 23:30:00,53.628,11.718,107.256,23.436,107.256,109.787,0.9769,63.2810,1,2016-03-21 23:30:00,2016-03-21 23:45:00,53.628,0.000,,,"",0.000,0.000
6102322076,2016-03-22 00:00:00,53.976,11.706,107.952,23.412,107.952,110.462,0.9773,63.6917,1,2016-03-22 00:00:00,2016-03-22 00:15:00,53.976,0.000,,,"",0.000,0.000
6102322076,2016-03-22 00:30:00,53.520,11.634,107.040,23.268,107.040,109.540,0.9772,63.1536,1,2016-03-22 00:30:00,2016-03-22 00:45:00,53.520,0.000,,,"",0.000,0.000
6102322076,2016-03-22 01:00:00,53.862,11.598,107.724,23.196,107.724,110.193,0.9776,63.5572,1,2016-03-22 01:00:00,2016-03-22 01:15:00,53.862,0.000,,,"",0.000,0.000
6102322076,2016-03-22 01:30:00,53.640,11.754,107.280,23.508,107.280,109.825,0.9768,63.2952,1,2016-03-22 01:30:00,2016-03-22 01:45:00,53.640,0.000,,,"",0.000,0.000
6102322076,2016-03-22 02:00:00,53.688,11.892,107.376,23.784,107.376,109.979,0.9763,63.3518,1,2016-03-22 02:00:00,2016-03-22 02:15:00,53.688,0.000,,,"",0.000,0.000
6102322076,2016-03-22 02:30:00,53.424,12.060,106.848,24.120,106.848,109.537,0.9755,63.0403,1,2016-03-22 02:30:00,2016-03-22 02:45:00,53.424,0.000,,,"",0.000,0.000
6102322076,2016-03-22 03:00:00,53.544,11.964,107.088,23.928,107.088,109.729,0.9759,63.1819,1,2016-03-22 03:00:00,2016-03-22 03:15:00,53.544,0.000,,,"",0.000,0.000
6102322076,2016-03-22 03:30:00,55.764,13.068,111.528,26.136,111.528,114.549,0.9736,65.8015,1,2016-03-22 03:30:00,2016-03-22 03:45:00,55.764,0.000,,,"",0.000,0.000
6102322076,2016-03-22 04:00:00,55.890,13.074,111.780,26.148,111.780,114.798,0.9737,65.9502,1,2016-03-22 04:00:00,2016-03-22 04:15:00,55.890,0.000,,,"",0.000,0.000
6102322076,2016-03-22 04:30:00,54.816,12.330,109.632,24.660,109.632,112.371,0.9756,64.6829,1,2016-03-22 04:30:00,2016-03-22 04:45:00,54.816,0.000,,,"",0.000,0.000
6102322076,2016-03-22 05:00:00,53.484,11.466,106.968,22.932,106.968,109.398,0.9778,63.1111,1,2016-03-22 05:00:00,2016-03-22 05:15:00,53.484,0.000,,,"",0.000,0.000
6102322076,2016-03-22 05:30:00,53.112,11.262,106.224,22.524,106.224,108.586,0.9782,62.6722,1,2016-03-22 05:30:00,2016-03-22 05:45:00,53.112,0.000,,,"",0.000,0.000
6102322076,2016-03-22 06:00:00,53.310,11.568,106.620,23.136,106.620,109.101,0.9773,62.9058,1,2016-03-22 06:00:00,2016-03-22 06:15:00,53.310,0.000,,,"",0.000,0.000
6102322076,2016-03-22 06:30:00,54.276,12.024,108.552,24.048,108.552,111.184,0.9763,64.0457,1,2016-03-22 06:30:00,2016-03-22 06:45:00,54.276,0.000,,,"",0.000,0.000
6102322076,2016-03-22 07:00:00,55.716,12.966,111.432,25.932,111.432,114.410,0.9740,65.7449,1,2016-03-22 07:00:00,2016-03-22 07:15:00,55.716,0.000,,,"",111.432,114.410
6102322076,2016-03-22 07:30:00,55.176,12.630,110.352,25.260,110.352,113.206,0.9748,65.1077,1,2016-03-22 07:30:00,2016-03-22 07:45:00,55.176,0.000,,,"",110.352,113.206
6102322076,2016-03-22 08:00:00,53.202,11.826,106.404,23.652,106.404,109.001,0.9762,62.7784,1,2016-03-22 08:00:00,2016-03-22 08:15:00,53.202,0.000,,,"",106.404,109.001
6102322076,2016-03-22 08:30:00,53.142,11.850,106.284,23.700,106.284,108.894,0.9760,62.7076,1,2016-03-22 08:30:00,2016-03-22 08:45:00,53.142,0.000,,,"",106.284,108.894
6102322076,2016-03-22 09:00:00,53.598,11.766,107.196,23.532,107.196,109.749,0.9767,63.2456,1,2016-03-22 09:00:00,2016-03-22 09:15:00,53.598,0.000,,,"",107.196,109.749
6102322076,2016-03-22 09:30:00,53.370,11.670,106.740,23.340,106.740,109.262,0.9769,62.9766,1,2016-03-22 09:30:00,2016-03-22 09:45:00,53.370,0.000,,,"",106.740,109.262
6102322076,2016-03-22 10:00:00,53.316,11.670,106.632,23.340,106.632,109.156,0.9769,62.9129,1,2016-03-22 10:00:00,2016-03-22 10:15:00,53.316,0.000,,,"",106.632,109.156
6102322076,2016-03-22 10:30:00,53.298,11.460,106.596,22.920,106.596,109.032,0.9777,62.8916,1,2016-03-22 10:30:00,2016-03-22 10:45:00,53.298,0.000,,,"",106.596,109.032
6102322076,2016-03-22 11:00:00,53.544,11.334,107.088,22.668,107.088,109.461,0.9783,63.1819,1,2016-03-22 11:00:00,2016-03-22 11:15:00,53.544,0.000,,,"",107.088,109.461
6102322076,2016-03-22 11:30:00,55.704,12.576,111.408,25.152,111.408,114.212,0.9754,65.7307,1,2016-03-22 11:30:00,2016-03-22 11:45:00,55.704,0.000,,,"",111.408,114.212
6102322076,2016-03-22 12:00:00,56.262,12.798,112.524,25.596,112.524,115.398,0.9751,66.3892,1,2016-03-22 12:00:00,2016-03-22 12:15:00,56.262,0.000,,,"",112.524,115.398
6102322076,2016-03-22 12:30:00,56.136,12.504,112.272,25.008,112.272,115.023,0.9761,66.2405,1,2016-03-22 12:30:00,2016-03-22 12:45:00,56.136,0.000,,,"",112.272,115.023
6102322076,2016-03-22 13:00:00,56.274,12.462,112.548,24.924,112.548,115.275,0.9763,66.4033,1,2016-03-22 13:00:00,2016-03-22 13:15:00,56.274,0.000,,,"",112.548,115.275
6102322076,2016-03-22 13:30:00,55.806,12.534,111.612,25.068,111.612,114.392,0.9757,65.8511,1,2016-03-22 13:30:00,2016-03-22 13:45:00,55.806,0.000,,,"",111.612,114.392
6102322076,2016-03-22 14:00:00,56.214,12.498,112.428,24.996,112.428,115.173,0.9762,66.3325,1,2016-03-22 14:00:00,2016-03-22 14:15:00,56.214,0.000,,,"",112.428,115.173
6102322076,2016-03-22 14:30:00,55.878,12.474,111.756,24.948,111.756,114.507,0.9760,65.9360,1,2016-03-22 14:30:00,2016-03-22 14:45:00,55.878,0.000,,,"",111.756,114.507
6102322076,2016-03-22 15:00:00,56.028,12.528,112.056,25.056,112.056,114.823,0.9759,66.1130,1,2016-03-22 15:00:00,2016-03-22 15:15:00,56.028,0.000,,,"",112.056,114.823
6102322076,2016-03-22 15:30:00,56.214,12.552,112.428,25.104,112.428,115.197,0.9760,66.3325,1,2016-03-22 15:30:00,2016-03-22 15:45:00,56.214,0.000,,,"",112.428,115.197
6102322076,2016-03-22 16:00:00,55.764,12.528,111.528,25.056,111.528,114.308,0.9757,65.8015,1,2016-03-22 16:00:00,2016-03-22 16:15:00,55.764,0.000,,,"",111.528,114.308
6102322076,2016-03-22 16:30:00,56.094,12.546,112.188,25.092,112.188,114.960,0.9759,66.1909,1,2016-03-22 16:30:00,2016-03-22 16:45:00,56.094,0.000,,,"",112.188,114.960
6102322076,2016-03-22 17:00:00,58.278,13.488,116.556,26.976,116.556,119.637,0.9742,68.7680,1,2016-03-22 17:00:00,2016-03-22 17:15:00,58.278,0.000,,,"",116.556,119.637
6102322076,2016-03-22 17:30:00,57.402,13.914,114.804,27.828,114.804,118.129,0.9719,67.7344,1,2016-03-22 17:30:00,2016-03-22 17:45:00,57.402,0.000,,,"",114.804,118.129
6102322076,2016-03-22 18:00:00,57.102,14.154,114.204,28.308,114.204,117.660,0.9706,67.3804,1,2016-03-22 18:00:00,2016-03-22 18:15:00,57.102,0.000,,,"",114.204,117.660
6102322076,2016-03-22 18:30:00,55.962,12.984,111.924,25.968,111.924,114.897,0.9741,66.0352,1,2016-03-22 18:30:00,2016-03-22 18:45:00,55.962,0.000,,,"",111.924,114.897
6102322076,2016-03-22 19:00:00,55.752,13.302,111.504,26.604,111.504,114.634,0.9727,65.7874,1,2016-03-22 19:00:00,2016-03-22 19:15:00,55.752,0.000,,,"",111.504,114.634
6102322076,2016-03-22 19:30:00,55.914,12.792,111.828,25.584,111.828,114.717,0.9748,65.9785,1,2016-03-22 19:30:00,2016-03-22 19:45:00,55.914,0.000,,,"",111.828,114.717
6102322076,2016-03-22 20:00:00,53.796,11.466,107.592,22.932,107.592,110.009,0.9780,63.4793,1,2016-03-22 20:00:00,2016-03-22 20:15:00,53.796,0.000,,,"",107.592,110.009
6102322076,2016-03-22 20:30:00,53.634,11.754,107.268,23.508,107.268,109.814,0.9768,63.2881,1,2016-03-22 20:30:00,2016-03-22 20:45:00,53.634,0.000,,,"",107.268,109.814
6102322076,2016-03-22 21:00:00,54.342,11.934,108.684,23.868,108.684,111.274,0.9767,64.1236,1,2016-03-22 21:00:00,2016-03-22 21:15:00,54.342,0.000,,,"",108.684,111.274
6102322076,2016-03-22 21:30:00,55.770,13.302,111.540,26.604,111.540,114.669,0.9727,65.8086,1,2016-03-22 21:30:00,2016-03-22 21:45:00,55.770,0.000,,,"",111.540,114.669
6102322076,2016-03-22 22:00:00,54.306,12.444,108.612,24.888,108.612,111.427,0.9747,64.0811,1,2016-03-22 22:00:00,2016-03-22 22:15:00,54.306,0.000,,,"",108.612,111.427
6102322076,2016-03-22 22:30:00,53.922,11.646,107.844,23.292,107.844,110.331,0.9775,63.6280,1,2016-03-22 22:30:00,2016-03-22 22:45:00,53.922,0.000,,,"",107.844,110.331
6102322076,2016-03-22 23:00:00,53.814,11.616,107.628,23.232,107.628,110.107,0.9775,63.5005,1,2016-03-22 23:00:00,2016-03-22 23:15:00,53.814,0.000,,,"",0.000,0.000
6102322076,2016-03-22 23:30:00,53.622,12.144,107.244,24.288,107.244,109.960,0.9753,63.2740,1,2016-03-22 23:30:00,2016-03-22 23:45:00,53.622,0.000,,,"",0.000,0.000
6102322076,2016-03-23 00:00:00,53.964,12.156,107.928,24.312,107.928,110.632,0.9756,63.6775,1,2016-03-23 00:00:00,2016-03-23 00:15:00,53.964,0.000,,,"",0.000,0.000
6102322076,2016-03-23 00:30:00,53.856,12.126,107.712,24.252,107.712,110.408,0.9756,63.5501,1,2016-03-23 00:30:00,2016-03-23 00:45:00,53.856,0.000,,,"",0.000,0.000
6102322076,2016-03-23 01:00:00,54.000,11.742,108.000,23.484,108.000,110.524,0.9772,63.7200,1,2016-03-23 01:00:00,2016-03-23 01:15:00,54.000,0.000,,,"",0.000,0.000
6102322076,2016-03-23 01:30:00,53.514,11.790,107.028,23.580,107.028,109.595,0.9766,63.1465,1,2016-03-23 01:30:00,2016-03-23 01:45:00,53.514,0.000,,,"",0.000,0.000
6102322076,2016-03-23 02:00:00,53.748,11.808,107.496,23.616,107.496,110.060,0.9767,63.4226,1,2016-03-23 02:00:00,2016-03-23 02:15:00,53.748,0.000,,,"",0.000,0.000
6102322076,2016-03-23 02:30:00,53.580,11.790,107.160,23.580,107.160,109.724,0.9766,63.2244,1,2016-03-23 02:30:00,2016-03-23 02:45:00,53.580,0.000,,,"",0.000,0.000
6102322076,2016-03-23 03:00:00,53.538,11.850,107.076,23.700,107.076,109.667,0.9764,63.1748,1,2016-03-23 03:00:00,2016-03-23 03:15:00,53.538,0.000,,,"",0.000,0.000
6102322076,2016-03-23 03:30:00,53.760,11.922,107.520,23.844,107.520,110.132,0.9763,63.4368,1,2016-03-23 03:30:00,2016-03-23 03:45:00,53.760,0.000,,,"",0.000,0.000
6102322076,2016-03-23 04:00:00,53.754,11.808,107.508,23.616,107.508,110.071,0.9767,63.4297,1,2016-03-23 04:00:00,2016-03-23 04:15:00,53.754,0.000,,,"",0.000,0.000
6102322076,2016-03-23 04:30:00,53.496,11.700,106.992,23.400,106.992,109.521,0.9769,63.1253,1,2016-03-23 04:30:00,2016-03-23 04:45:00,53.496,0.000,,,"",0.000,0.000
6102322076,2016-03-23 05:00:00,54.030,11.550,108.060,23.100,108.060,110.501,0.9779,63.7554,1,2016-03-23 05:00:00,2016-03-23 05:15:00,54.030,0.000,,,"",0.000,0.000
6102322076,2016-03-23 05:30:00,53.736,11.400,107.472,22.800,107.472,109.864,0.9782,63.4085,1,2016-03-23 05:30:00,2016-03-23 05:45:00,53.736,0.000,,,"",0.000,0.000
6102322076,2016-03-23 06:00:00,53.448,11.532,106.896,23.064,106.896,109.356,0.9775,63.0686,1,2016-03-23 06:00:00,2016-03-23 06:15:00,53.448,0.000,,,"",0.000,0.000
6102322076,2016-03-23 06:30:00,54.384,12.600,108.768,25.200,108.768,111.649,0.9742,64.1731,1,2016-03-23 06:30:00,2016-03-23 06:45:00,54.384,0.000,,,"",0.000,0.000
6102322076,2016-03-23 07:00:00,56.244,13.038,112.488,26.076,112.488,115.471,0.9742,66.3679,1,2016-03-23 07:00:00,2016-03-23 07:15:00,56.244,0.000,,,"",112.488,115.471
6102322076,2016-03-23 07:30:00,55.968,13.092,111.936,26.184,111.936,114.958,0.9737,66.0422,1,2016-03-23 07:30:00,2016-03-23 07:45:00,55.968,0.000,,,"",111.936,114.958
6102322076,2016-03-23 08:00:00,53.196,11.328,106.392,22.656,106.392,108.778,0.9781,62.7713,1,2016-03-23 08:00:00,2016-03-23 08:15:00,53.196,0.000,,,"",106.392,108.778
6102322076,2016-03-23 08:30:00,53.382,11.388,106.764,22.776,106.764,109.166,0.9780,62.9908,1,2016-03-23 08:30:00,2016-03-23 08:45:00,53.382,0.000,,,"",106.764,109.166
6102322076,2016-03-23 09:00:00,53.730,11.160,107.460,22.320,107.460,109.754,0.9791,63.4014,1,2016-03-23 09:00:00,2016-03-23 09:15:00,53.730,0.000,,,"",107.460,109.754
6102322076,2016-03-23 09:30:00,53.220,11.412,106.440,22.824,106.440,108.860,0.9778,62.7996,1,2016-03-23 09:30:00,2016-03-23 09:45:00,53.220,0.000,,,"",106.440,108.860
6102322076,2016-03-23 10:00:00,53.574,11.304,107.148,22.608,107.148,109.507,0.9785,63.2173,1,2016-03-23 10:00:00,2016-03-23 10:15:00,53.574,0.000,,,"",107.148,109.507
6102322076,2016-03-23 10:30:00,53.430,11.082,106.860,22.164,106.860,109.134,0.9792,63.0474,1,2016-03-23 10:30:00,2016-03-23 10:45:00,53.430,0.000,,,"",106.860,109.134
6102322076,2016-03-23 11:00:00,53.598,11.244,107.196,22.488,107.196,109.529,0.9787,63.2456,1,2016-03-23 11:00:00,2016-03-23 11:15:00,53.598,0.000,,,"",107.196,109.529
6102322076,2016-03-23 11:30:00,54.558,11.316,109.116,22.632,109.116,111.438,0.9792,64.3784,1,2016-03-23 11:30:00,2016-03-23 11:45:00,54.558,0.000,,,"",109.116,111.438
6102322076,2016-03-23 12:00:00,56.238,12.240,112.476,24.480,112.476,115.109,0.9771,66.3608,1,2016-03-23 12:00:00,2016-03-23 12:15:00,56.238,0.000,,,"",112.476,115.109
6102322076,2016-03-23 12:30:00,56.214,12.480,112.428,24.960,112.428,115.165,0.9762,66.3325,1,2016-03-23 12:30:00,2016-03-23 12:45:00,56.214,0.000,,,"",112.428,115.165
6102322076,2016-03-23 13:00:00,57.336,11.982,114.672,23.964,114.672,117.149,0.9789,67.6565,1,2016-03-23 13:00:00,2016-03-23 13:15:00,57.336,0.000,,,"",114.672,117.149
6102322076,2016-03-23 13:30:00,56.544,12.216,113.088,24.432,113.088,115.697,0.9774,66.7219,1,2016-03-23 13:30:00,2016-03-23 13:45:00,56.544,0.000,,,"",113.088,115.697
6102322076,2016-03-23 14:00:00,56.514,12.450,113.028,24.900,113.028,115.738,0.9766,66.6865,1,2016-03-23 14:00:00,2016-03-23 14:15:00,56.514,0.000,,,"",113.028,115.738
6102322076,2016-03-23 14:30:00,56.364,12.762,112.728,25.524,112.728,115.581,0.9753,66.5095,1,2016-03-23 14:30:00,2016-03-23 14:45:00,56.364,0.000,,,"",112.728,115.581
