Date,Time,kWh,kVARh,kW,kVAR,kVa,Power Factor,Month
12/11/2015,11:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
12/11/2015,12:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
12/11/2015,12:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
12/11/2015,13:00,14.24,3.52,28.48,7.04,29.33721186,0.970780732,11
12/11/2015,13:30,14.4,3.52,28.8,7.04,29.64796114,0.971399006,11
12/11/2015,14:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
12/11/2015,14:30,12.8,1.76,25.6,3.52,25.84086686,0.99067884,11
12/11/2015,15:00,12,0.96,24,1.92,24.07667751,0.996815279,11
12/11/2015,15:30,12.16,0.96,24.32,1.92,24.39567175,0.996898149,11
12/11/2015,16:00,12.16,0.96,24.32,1.92,24.39567175,0.996898149,11
12/11/2015,16:30,12.16,1.12,24.32,2.24,24.42294004,0.995785109,11
12/11/2015,17:00,4.16,0.16,8.32,0.32,8.326151572,0.999261175,11
12/11/2015,17:30,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
12/11/2015,18:00,3.36,0.32,6.72,0.64,6.750407395,0.995495473,11
12/11/2015,18:30,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
12/11/2015,19:00,0.48,0,0.96,0,0.96,1,11
12/11/2015,19:30,0.32,0,0.64,0,0.64,1,11
12/11/2015,20:00,0.32,0,0.64,0,0.64,1,11
12/11/2015,20:30,0.32,0,0.64,0,0.64,1,11
12/11/2015,21:00,0.32,0,0.64,0,0.64,1,11
12/11/2015,21:30,0.32,0,0.64,0,0.64,1,11
12/11/2015,22:00,0.32,0,0.64,0,0.64,1,11
12/11/2015,22:30,0.32,0,0.64,0,0.64,1,11
12/11/2015,23:00,0.32,0,0.64,0,0.64,1,11
12/11/2015,23:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,0:00,0.32,0,0.64,0,0.64,1,11
13/11/2015,0:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,1:00,0.48,0,0.96,0,0.96,1,11
13/11/2015,1:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,2:00,0.32,0,0.64,0,0.64,1,11
13/11/2015,2:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,3:00,0.32,0,0.64,0,0.64,1,11
13/11/2015,3:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,4:00,1.28,0.96,2.56,1.92,3.2,0.8,11
13/11/2015,4:30,2.56,2.08,5.12,4.16,6.596969001,0.776114,11
13/11/2015,5:00,5.28,2.56,10.56,5.12,11.73575733,0.899814107,11
13/11/2015,5:30,5.44,2.56,10.88,5.12,12.02450831,0.904818702,11
13/11/2015,6:00,13.28,3.36,26.56,6.72,27.39693414,0.96945154,11
13/11/2015,6:30,14.4,3.36,28.8,6.72,29.57360986,0.97384121,11
13/11/2015,7:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
13/11/2015,7:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
13/11/2015,8:00,14.08,3.52,28.16,7.04,29.0266636,0.9701425,11
13/11/2015,8:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
13/11/2015,9:00,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
13/11/2015,9:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
13/11/2015,10:00,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
13/11/2015,10:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
13/11/2015,11:00,13.92,3.2,27.84,6.4,28.5661618,0.974579651,11
13/11/2015,11:30,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
13/11/2015,12:00,14.08,3.52,28.16,7.04,29.0266636,0.9701425,11
13/11/2015,12:30,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
13/11/2015,13:00,14.08,3.52,28.16,7.04,29.0266636,0.9701425,11
13/11/2015,13:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
13/11/2015,14:00,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
13/11/2015,14:30,12.16,1.12,24.32,2.24,24.42294004,0.995785109,11
13/11/2015,15:00,12.16,0.96,24.32,1.92,24.39567175,0.996898149,11
13/11/2015,15:30,12.16,0.96,24.32,1.92,24.39567175,0.996898149,11
13/11/2015,16:00,12.16,0.96,24.32,1.92,24.39567175,0.996898149,11
13/11/2015,16:30,12.32,0.96,24.64,1.92,24.71469199,0.996977831,11
13/11/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,11
13/11/2015,17:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,11
13/11/2015,18:00,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
13/11/2015,18:30,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
13/11/2015,19:00,0.48,0,0.96,0,0.96,1,11
13/11/2015,19:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,20:00,0.32,0,0.64,0,0.64,1,11
13/11/2015,20:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,21:00,0.32,0,0.64,0,0.64,1,11
13/11/2015,21:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,22:00,0.32,0,0.64,0,0.64,1,11
13/11/2015,22:30,0.32,0,0.64,0,0.64,1,11
13/11/2015,23:00,0.32,0,0.64,0,0.64,1,11
13/11/2015,23:30,0.32,0,0.64,0,0.64,1,11
14/11/2015,0:00,0.32,0,0.64,0,0.64,1,11
14/11/2015,0:30,0.48,0,0.96,0,0.96,1,11
14/11/2015,1:00,0.32,0,0.64,0,0.64,1,11
14/11/2015,1:30,0.32,0,0.64,0,0.64,1,11
14/11/2015,2:00,0.32,0,0.64,0,0.64,1,11
14/11/2015,2:30,0.32,0,0.64,0,0.64,1,11
14/11/2015,3:00,0.32,0,0.64,0,0.64,1,11
14/11/2015,3:30,0.32,0,0.64,0,0.64,1,11
14/11/2015,4:00,0.32,0,0.64,0,0.64,1,11
14/11/2015,4:30,0.32,0,0.64,0,0.64,1,11
14/11/2015,5:00,0.32,0,0.64,0,0.64,1,11
14/11/2015,5:30,0.48,0,0.96,0,0.96,1,11
14/11/2015,6:00,3.52,0,7.04,0,7.04,1,11
14/11/2015,6:30,3.68,0,7.36,0,7.36,1,11
14/11/2015,7:00,6.88,0.32,13.76,0.64,13.77487568,0.998920086,11
14/11/2015,7:30,6.72,0.32,13.44,0.64,13.45522947,0.998868138,11
14/11/2015,8:00,7.04,0.32,14.08,0.64,14.09453795,0.99896854,11
14/11/2015,8:30,6.72,0.32,13.44,0.64,13.45522947,0.998868138,11
14/11/2015,9:00,6.88,0.32,13.76,0.64,13.77487568,0.998920086,11
14/11/2015,9:30,6.88,0.16,13.76,0.32,13.76372043,0.999729693,11
14/11/2015,10:00,6.72,0.32,13.44,0.64,13.45522947,0.998868138,11
14/11/2015,10:30,6.88,0.32,13.76,0.64,13.77487568,0.998920086,11
14/11/2015,11:00,6.88,0.32,13.76,0.64,13.77487568,0.998920086,11
14/11/2015,11:30,6.88,0.32,13.76,0.64,13.77487568,0.998920086,11
14/11/2015,12:00,6.88,0.32,13.76,0.64,13.77487568,0.998920086,11
14/11/2015,12:30,6.88,0.32,13.76,0.64,13.77487568,0.998920086,11
14/11/2015,13:00,7.04,0.32,14.08,0.64,14.09453795,0.99896854,11
14/11/2015,13:30,6.88,0.16,13.76,0.32,13.76372043,0.999729693,11
14/11/2015,14:00,6.88,0.32,13.76,0.64,13.77487568,0.998920086,11
14/11/2015,14:30,6.72,0.32,13.44,0.64,13.45522947,0.998868138,11
14/11/2015,15:00,3.52,0,7.04,0,7.04,1,11
14/11/2015,15:30,3.52,0,7.04,0,7.04,1,11
14/11/2015,16:00,3.68,0,7.36,0,7.36,1,11
14/11/2015,16:30,3.52,0,7.04,0,7.04,1,11
14/11/2015,17:00,3.52,0,7.04,0,7.04,1,11
14/11/2015,17:30,3.52,0,7.04,0,7.04,1,11
14/11/2015,18:00,3.52,0,7.04,0,7.04,1,11
14/11/2015,18:30,3.68,0,7.36,0,7.36,1,11
14/11/2015,19:00,3.52,0,7.04,0,7.04,1,11
14/11/2015,19:30,3.52,0,7.04,0,7.04,1,11
14/11/2015,20:00,3.52,0,7.04,0,7.04,1,11
14/11/2015,20:30,3.68,0,7.36,0,7.36,1,11
14/11/2015,21:00,3.52,0,7.04,0,7.04,1,11
14/11/2015,21:30,3.36,0,6.72,0,6.72,1,11
14/11/2015,22:00,0.32,0,0.64,0,0.64,1,11
14/11/2015,22:30,0.32,0,0.64,0,0.64,1,11
14/11/2015,23:00,0.32,0,0.64,0,0.64,1,11
14/11/2015,23:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,0:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,0:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,1:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,1:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,2:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,2:30,0.48,0,0.96,0,0.96,1,11
15/11/2015,3:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,3:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,4:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,4:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,5:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,5:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,6:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,6:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,7:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,7:30,0.64,0,1.28,0,1.28,1,11
15/11/2015,8:00,4.96,0.16,9.92,0.32,9.925159948,0.999480114,11
15/11/2015,8:30,4,0,8,0,8,1,11
15/11/2015,9:00,4,0,8,0,8,1,11
15/11/2015,9:30,3.84,0,7.68,0,7.68,1,11
15/11/2015,10:00,4,0,8,0,8,1,11
15/11/2015,10:30,4,0,8,0,8,1,11
15/11/2015,11:00,4,0,8,0,8,1,11
15/11/2015,11:30,4,0,8,0,8,1,11
15/11/2015,12:00,4,0.16,8,0.32,8.006397442,0.999200959,11
15/11/2015,12:30,4,0,8,0,8,1,11
15/11/2015,13:00,3.84,0,7.68,0,7.68,1,11
15/11/2015,13:30,4,0,8,0,8,1,11
15/11/2015,14:00,4,0,8,0,8,1,11
15/11/2015,14:30,4,0,8,0,8,1,11
15/11/2015,15:00,3.84,0,7.68,0,7.68,1,11
15/11/2015,15:30,3.84,0,7.68,0,7.68,1,11
15/11/2015,16:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,16:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,17:00,0.48,0,0.96,0,0.96,1,11
15/11/2015,17:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,18:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,18:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,19:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,19:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,20:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,20:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,21:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,21:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,22:00,0.32,0,0.64,0,0.64,1,11
15/11/2015,22:30,0.32,0,0.64,0,0.64,1,11
15/11/2015,23:00,0.48,0,0.96,0,0.96,1,11
15/11/2015,23:30,0.32,0,0.64,0,0.64,1,11
16/11/2015,0:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,0:30,0.32,0,0.64,0,0.64,1,11
16/11/2015,1:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,1:30,0.32,0,0.64,0,0.64,1,11
16/11/2015,2:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,2:30,0.32,0,0.64,0,0.64,1,11
16/11/2015,3:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,3:30,0.32,0,0.64,0,0.64,1,11
16/11/2015,4:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,4:30,1.44,0.96,2.88,1.92,3.461329224,0.832050294,11
16/11/2015,5:00,5.44,2.56,10.88,5.12,12.02450831,0.904818702,11
16/11/2015,5:30,5.44,2.56,10.88,5.12,12.02450831,0.904818702,11
16/11/2015,6:00,13.6,3.36,27.2,6.72,28.0178229,0.970810619,11
16/11/2015,6:30,14.56,3.36,29.12,6.72,29.8853275,0.974391196,11
16/11/2015,7:00,14.56,3.52,29.12,7.04,29.95890519,0.971998136,11
16/11/2015,7:30,14.4,3.36,28.8,6.72,29.57360986,0.97384121,11
16/11/2015,8:00,14.56,3.52,29.12,7.04,29.95890519,0.971998136,11
16/11/2015,8:30,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
16/11/2015,9:00,14.24,3.52,28.48,7.04,29.33721186,0.970780732,11
16/11/2015,9:30,14.4,3.36,28.8,6.72,29.57360986,0.97384121,11
16/11/2015,10:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
16/11/2015,10:30,14.4,3.52,28.8,7.04,29.64796114,0.971399006,11
16/11/2015,11:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
16/11/2015,11:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
16/11/2015,12:00,14.24,3.52,28.48,7.04,29.33721186,0.970780732,11
16/11/2015,12:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
16/11/2015,13:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
16/11/2015,13:30,14.4,3.52,28.8,7.04,29.64796114,0.971399006,11
16/11/2015,14:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
16/11/2015,14:30,12.64,1.6,25.28,3.2,25.48172679,0.992083473,11
16/11/2015,15:00,12.16,1.12,24.32,2.24,24.42294004,0.995785109,11
16/11/2015,15:30,12.16,0.96,24.32,1.92,24.39567175,0.996898149,11
16/11/2015,16:00,12.32,1.12,24.64,2.24,24.74160868,0.995893206,11
16/11/2015,16:30,12.16,0.96,24.32,1.92,24.39567175,0.996898149,11
16/11/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,11
16/11/2015,17:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,11
16/11/2015,18:00,3.36,0.16,6.72,0.32,6.727614733,0.998868138,11
16/11/2015,18:30,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
16/11/2015,19:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,19:30,0.48,0,0.96,0,0.96,1,11
16/11/2015,20:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,20:30,0.32,0,0.64,0,0.64,1,11
16/11/2015,21:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,21:30,0.32,0,0.64,0,0.64,1,11
16/11/2015,22:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,22:30,0.32,0,0.64,0,0.64,1,11
16/11/2015,23:00,0.32,0,0.64,0,0.64,1,11
16/11/2015,23:30,0.32,0,0.64,0,0.64,1,11
17/11/2015,0:00,0.32,0,0.64,0,0.64,1,11
17/11/2015,0:30,0.32,0,0.64,0,0.64,1,11
17/11/2015,1:00,0.48,0,0.96,0,0.96,1,11
17/11/2015,1:30,0.32,0,0.64,0,0.64,1,11
17/11/2015,2:00,0.32,0,0.64,0,0.64,1,11
17/11/2015,2:30,0.32,0,0.64,0,0.64,1,11
17/11/2015,3:00,0.32,0,0.64,0,0.64,1,11
17/11/2015,3:30,0.32,0,0.64,0,0.64,1,11
17/11/2015,4:00,0.64,0.32,1.28,0.64,1.431083506,0.894427191,11
17/11/2015,4:30,2.4,2.24,4.8,4.48,6.565851049,0.731055268,11
17/11/2015,5:00,5.44,2.56,10.88,5.12,12.02450831,0.904818702,11
17/11/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,11
17/11/2015,6:00,13.44,3.2,26.88,6.4,27.63140243,0.972806215,11
17/11/2015,6:30,14.4,3.36,28.8,6.72,29.57360986,0.97384121,11
17/11/2015,7:00,14.24,3.52,28.48,7.04,29.33721186,0.970780732,11
17/11/2015,7:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
17/11/2015,8:00,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
17/11/2015,8:30,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
17/11/2015,9:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
17/11/2015,9:30,14.24,3.52,28.48,7.04,29.33721186,0.970780732,11
17/11/2015,10:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
17/11/2015,10:30,14.4,3.52,28.8,7.04,29.64796114,0.971399006,11
17/11/2015,11:00,14.24,3.52,28.48,7.04,29.33721186,0.970780732,11
17/11/2015,11:30,14.4,3.52,28.8,7.04,29.64796114,0.971399006,11
17/11/2015,12:00,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
17/11/2015,12:30,14.4,3.52,28.8,7.04,29.64796114,0.971399006,11
17/11/2015,13:00,14.4,3.52,28.8,7.04,29.64796114,0.971399006,11
17/11/2015,13:30,14.56,3.52,29.12,7.04,29.95890519,0.971998136,11
17/11/2015,14:00,14.56,3.52,29.12,7.04,29.95890519,0.971998136,11
17/11/2015,14:30,13.6,2.72,27.2,5.44,27.73866615,0.980580676,11
17/11/2015,15:00,12.32,1.12,24.64,2.24,24.74160868,0.995893206,11
17/11/2015,15:30,12.32,0.96,24.64,1.92,24.71469199,0.996977831,11
17/11/2015,16:00,12.16,0.96,24.32,1.92,24.39567175,0.996898149,11
17/11/2015,16:30,12.32,1.12,24.64,2.24,24.74160868,0.995893206,11
17/11/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,11
17/11/2015,17:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,11
17/11/2015,18:00,3.36,0.16,6.72,0.32,6.727614733,0.998868138,11
17/11/2015,18:30,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
17/11/2015,19:00,0.32,0,0.64,0,0.64,1,11
17/11/2015,19:30,0.32,0,0.64,0,0.64,1,11
17/11/2015,20:00,0.32,0,0.64,0,0.64,1,11
17/11/2015,20:30,0.48,0,0.96,0,0.96,1,11
17/11/2015,21:00,0.32,0,0.64,0,0.64,1,11
17/11/2015,21:30,0.32,0,0.64,0,0.64,1,11
17/11/2015,22:00,0.32,0,0.64,0,0.64,1,11
17/11/2015,22:30,0.32,0,0.64,0,0.64,1,11
17/11/2015,23:00,0.32,0,0.64,0,0.64,1,11
17/11/2015,23:30,0.32,0,0.64,0,0.64,1,11
18/11/2015,0:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,0:30,0.32,0,0.64,0,0.64,1,11
18/11/2015,1:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,1:30,0.32,0,0.64,0,0.64,1,11
18/11/2015,2:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,2:30,0.48,0,0.96,0,0.96,1,11
18/11/2015,3:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,3:30,0.32,0,0.64,0,0.64,1,11
18/11/2015,4:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,4:30,2.08,1.76,4.16,3.52,5.449403637,0.763386285,11
18/11/2015,5:00,5.44,2.72,10.88,5.44,12.1642098,0.894427191,11
18/11/2015,5:30,5.44,2.4,10.88,4.8,11.89177867,0.914917802,11
18/11/2015,6:00,13.28,3.36,26.56,6.72,27.39693414,0.96945154,11
18/11/2015,6:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
18/11/2015,7:00,14.08,3.2,28.16,6.4,28.87811628,0.975132856,11
18/11/2015,7:30,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
18/11/2015,8:00,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
18/11/2015,8:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
18/11/2015,9:00,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
18/11/2015,9:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
18/11/2015,10:00,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
18/11/2015,10:30,13.92,3.2,27.84,6.4,28.5661618,0.974579651,11
18/11/2015,11:00,13.76,3.52,27.52,7.04,28.40619651,0.968802704,11
18/11/2015,11:30,13.76,3.52,27.52,7.04,28.40619651,0.968802704,11
18/11/2015,12:00,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
18/11/2015,12:30,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
18/11/2015,13:00,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
18/11/2015,13:30,13.6,3.36,27.2,6.72,28.0178229,0.970810619,11
18/11/2015,14:00,13.6,3.2,27.2,6.4,27.94279871,0.973417168,11
18/11/2015,14:30,11.68,0.96,23.36,1.92,23.4387713,0.996639274,11
18/11/2015,15:00,11.68,0.96,23.36,1.92,23.4387713,0.996639274,11
18/11/2015,15:30,11.52,0.96,23.04,1.92,23.11986159,0.996545758,11
18/11/2015,16:00,11.68,0.96,23.36,1.92,23.4387713,0.996639274,11
18/11/2015,16:30,11.68,0.96,23.36,1.92,23.4387713,0.996639274,11
18/11/2015,17:00,4,0.32,8,0.64,8.025559171,0.996815279,11
18/11/2015,17:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,11
18/11/2015,18:00,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
18/11/2015,18:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,11
18/11/2015,19:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,19:30,0.32,0,0.64,0,0.64,1,11
18/11/2015,20:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,20:30,0.32,0,0.64,0,0.64,1,11
18/11/2015,21:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,21:30,0.32,0,0.64,0,0.64,1,11
18/11/2015,22:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,22:30,0.32,0,0.64,0,0.64,1,11
18/11/2015,23:00,0.32,0,0.64,0,0.64,1,11
18/11/2015,23:30,0.32,0,0.64,0,0.64,1,11
19/11/2015,0:00,0.48,0,0.96,0,0.96,1,11
19/11/2015,0:30,0.32,0,0.64,0,0.64,1,11
19/11/2015,1:00,0.32,0,0.64,0,0.64,1,11
19/11/2015,1:30,0.32,0,0.64,0,0.64,1,11
19/11/2015,2:00,0.32,0,0.64,0,0.64,1,11
19/11/2015,2:30,0.32,0,0.64,0,0.64,1,11
19/11/2015,3:00,0.32,0,0.64,0,0.64,1,11
19/11/2015,3:30,0.32,0,0.64,0,0.64,1,11
19/11/2015,4:00,1.76,1.44,3.52,2.88,4.548054529,0.773957299,11
19/11/2015,4:30,2.56,2.24,5.12,4.48,6.80329332,0.752576695,11
19/11/2015,5:00,5.28,2.56,10.56,5.12,11.73575733,0.899814107,11
19/11/2015,5:30,5.44,2.56,10.88,5.12,12.02450831,0.904818702,11
19/11/2015,6:00,13.28,3.36,26.56,6.72,27.39693414,0.96945154,11
19/11/2015,6:30,14.08,3.2,28.16,6.4,28.87811628,0.975132856,11
19/11/2015,7:00,14.08,3.52,28.16,7.04,29.0266636,0.9701425,11
19/11/2015,7:30,14.24,3.36,28.48,6.72,29.26207101,0.973273559,11
19/11/2015,8:00,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
19/11/2015,8:30,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
19/11/2015,9:00,13.92,3.52,27.84,7.04,28.71632288,0.969483458,11
19/11/2015,9:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
19/11/2015,10:00,13.92,3.52,27.84,7.04,28.71632288,0.969483458,11
19/11/2015,10:30,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
19/11/2015,11:00,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
19/11/2015,11:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
19/11/2015,12:00,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
19/11/2015,12:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
19/11/2015,13:00,13.92,3.52,27.84,7.04,28.71632288,0.969483458,11
19/11/2015,13:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
19/11/2015,14:00,13.92,3.52,27.84,7.04,28.71632288,0.969483458,11
19/11/2015,14:30,13.28,2.72,26.56,5.44,27.11138506,0.979662232,11
19/11/2015,15:00,12,1.12,24,2.24,24.10430667,0.995672696,11
19/11/2015,15:30,11.84,0.96,23.68,1.92,23.75771033,0.996729048,11
19/11/2015,16:00,11.84,0.96,23.68,1.92,23.75771033,0.996729048,11
19/11/2015,16:30,11.84,1.12,23.68,2.24,23.78571,0.995555735,11
19/11/2015,17:00,4.16,0.16,8.32,0.32,8.326151572,0.999261175,11
19/11/2015,17:30,3.2,0.32,6.4,0.64,6.431920398,0.99503719,11
19/11/2015,18:00,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
19/11/2015,18:30,3.2,0.16,6.4,0.32,6.407995006,0.998752339,11
19/11/2015,19:00,0.32,0,0.64,0,0.64,1,11
19/11/2015,19:30,0.48,0,0.96,0,0.96,1,11
19/11/2015,20:00,0.32,0,0.64,0,0.64,1,11
19/11/2015,20:30,0.32,0,0.64,0,0.64,1,11
19/11/2015,21:00,0.32,0,0.64,0,0.64,1,11
19/11/2015,21:30,0.32,0,0.64,0,0.64,1,11
19/11/2015,22:00,0.32,0,0.64,0,0.64,1,11
19/11/2015,22:30,0.32,0,0.64,0,0.64,1,11
19/11/2015,23:00,0.32,0,0.64,0,0.64,1,11
19/11/2015,23:30,0.32,0,0.64,0,0.64,1,11
20/11/2015,0:00,0.32,0,0.64,0,0.64,1,11
20/11/2015,0:30,0.32,0,0.64,0,0.64,1,11
20/11/2015,1:00,0.32,0,0.64,0,0.64,1,11
20/11/2015,1:30,0.32,0,0.64,0,0.64,1,11
20/11/2015,2:00,0.32,0,0.64,0,0.64,1,11
20/11/2015,2:30,0.48,0,0.96,0,0.96,1,11
20/11/2015,3:00,0.32,0,0.64,0,0.64,1,11
20/11/2015,3:30,0.32,0,0.64,0,0.64,1,11
20/11/2015,4:00,0.48,0.16,0.96,0.32,1.011928851,0.948683298,11
20/11/2015,4:30,2.4,2.24,4.8,4.48,6.565851049,0.731055268,11
20/11/2015,5:00,5.44,2.56,10.88,5.12,12.02450831,0.904818702,11
20/11/2015,5:30,5.44,2.56,10.88,5.12,12.02450831,0.904818702,11
20/11/2015,6:00,13.12,3.36,26.24,6.72,27.08682336,0.968736704,11
20/11/2015,6:30,14.08,3.36,28.16,6.72,28.95071674,0.97268749,11
20/11/2015,7:00,14.08,3.52,28.16,7.04,29.0266636,0.9701425,11
20/11/2015,7:30,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
20/11/2015,8:00,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
20/11/2015,8:30,13.92,3.36,27.84,6.72,28.63955307,0.972082209,11
20/11/2015,9:00,13.92,3.52,27.84,7.04,28.71632288,0.969483458,11
20/11/2015,9:30,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
20/11/2015,10:00,13.76,3.52,27.52,7.04,28.40619651,0.968802704,11
20/11/2015,10:30,13.6,3.36,27.2,6.72,28.0178229,0.970810619,11
20/11/2015,11:00,13.76,3.36,27.52,6.72,28.32858627,0.971456879,11
20/11/2015,11:30,13.44,3.36,26.88,6.72,27.7072698,0.9701425,11
20/11/2015,12:00,13.6,3.36,27.2,6.72,28.0178229,0.970810619,11
20/11/2015,12:30,13.44,3.52,26.88,7.04,27.78661548,0.967372223,11
20/11/2015,13:00,13.6,3.36,27.2,6.72,28.0178229,0.970810619,11
