"NMI","NMI_Configuration","NMI_Suffix","MDM_Id","Value","UOM","Reading_Date","Quality_Method"
"4103693793","E1K1Q1","E1","N1","6.108","KWH","28/03/2016 22:00","A"
"4103693793","E1K1Q1","K1",,"2.46","KVARH","28/03/2016 22:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","28/03/2016 22:00","A"
"4103693793","E1K1Q1","E1","N1","6.132","KWH","28/03/2016 22:15","A"
"4103693793","E1K1Q1","K1",,"2.472","KVARH","28/03/2016 22:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","28/03/2016 22:15","A"
"4103693793","E1K1Q1","E1","N1","6.15","KWH","28/03/2016 22:30","A"
"4103693793","E1K1Q1","K1",,"2.454","KVARH","28/03/2016 22:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","28/03/2016 22:30","A"
"4103693793","E1K1Q1","E1","N1","6.144","KWH","28/03/2016 22:45","A"
"4103693793","E1K1Q1","K1",,"2.46","KVARH","28/03/2016 22:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","28/03/2016 22:45","A"
"4103693793","E1K1Q1","E1","N1","6.084","KWH","28/03/2016 23:00","A"
"4103693793","E1K1Q1","K1",,"2.46","KVARH","28/03/2016 23:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","28/03/2016 23:00","A"
"4103693793","E1K1Q1","E1","N1","6.174","KWH","28/03/2016 23:15","A"
"4103693793","E1K1Q1","K1",,"2.484","KVARH","28/03/2016 23:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","28/03/2016 23:15","A"
"4103693793","E1K1Q1","E1","N1","6.306","KWH","28/03/2016 23:30","A"
"4103693793","E1K1Q1","K1",,"2.502","KVARH","28/03/2016 23:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","28/03/2016 23:30","A"
"4103693793","E1K1Q1","E1","N1","6.804","KWH","28/03/2016 23:45","A"
"4103693793","E1K1Q1","K1",,"2.592","KVARH","28/03/2016 23:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","28/03/2016 23:45","A"
"4103693793","E1K1Q1","E1","N1","6.804","KWH","29/03/2016 0:00","A"
"4103693793","E1K1Q1","K1",,"2.622","KVARH","29/03/2016 0:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 0:00","A"
"4103693793","E1K1Q1","E1","N1","6.72","KWH","29/03/2016 0:15","A"
"4103693793","E1K1Q1","K1",,"2.616","KVARH","29/03/2016 0:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 0:15","A"
"4103693793","E1K1Q1","E1","N1","6.606","KWH","29/03/2016 0:30","A"
"4103693793","E1K1Q1","K1",,"2.604","KVARH","29/03/2016 0:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 0:30","A"
"4103693793","E1K1Q1","E1","N1","6.054","KWH","29/03/2016 0:45","A"
"4103693793","E1K1Q1","K1",,"2.484","KVARH","29/03/2016 0:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 0:45","A"
"4103693793","E1K1Q1","E1","N1","6.108","KWH","29/03/2016 1:00","A"
"4103693793","E1K1Q1","K1",,"2.454","KVARH","29/03/2016 1:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 1:00","A"
"4103693793","E1K1Q1","E1","N1","6.09","KWH","29/03/2016 1:15","A"
"4103693793","E1K1Q1","K1",,"2.46","KVARH","29/03/2016 1:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 1:15","A"
"4103693793","E1K1Q1","E1","N1","6.072","KWH","29/03/2016 1:30","A"
"4103693793","E1K1Q1","K1",,"2.454","KVARH","29/03/2016 1:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 1:30","A"
"4103693793","E1K1Q1","E1","N1","6.138","KWH","29/03/2016 1:45","A"
"4103693793","E1K1Q1","K1",,"2.46","KVARH","29/03/2016 1:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 1:45","A"
"4103693793","E1K1Q1","E1","N1","6.108","KWH","29/03/2016 2:00","A"
"4103693793","E1K1Q1","K1",,"2.46","KVARH","29/03/2016 2:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 2:00","A"
"4103693793","E1K1Q1","E1","N1","6.096","KWH","29/03/2016 2:15","A"
"4103693793","E1K1Q1","K1",,"2.46","KVARH","29/03/2016 2:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 2:15","A"
"4103693793","E1K1Q1","E1","N1","6.144","KWH","29/03/2016 2:30","A"
"4103693793","E1K1Q1","K1",,"2.46","KVARH","29/03/2016 2:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 2:30","A"
"4103693793","E1K1Q1","E1","N1","6.102","KWH","29/03/2016 2:45","A"
"4103693793","E1K1Q1","K1",,"2.472","KVARH","29/03/2016 2:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 2:45","A"
"4103693793","E1K1Q1","E1","N1","6.156","KWH","29/03/2016 3:00","A"
"4103693793","E1K1Q1","K1",,"2.448","KVARH","29/03/2016 3:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 3:00","A"
"4103693793","E1K1Q1","E1","N1","6.114","KWH","29/03/2016 3:15","A"
"4103693793","E1K1Q1","K1",,"2.448","KVARH","29/03/2016 3:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 3:15","A"
"4103693793","E1K1Q1","E1","N1","6.126","KWH","29/03/2016 3:30","A"
"4103693793","E1K1Q1","K1",,"2.466","KVARH","29/03/2016 3:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 3:30","A"
"4103693793","E1K1Q1","E1","N1","6.18","KWH","29/03/2016 3:45","A"
"4103693793","E1K1Q1","K1",,"2.472","KVARH","29/03/2016 3:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 3:45","A"
"4103693793","E1K1Q1","E1","N1","6.552","KWH","29/03/2016 4:00","A"
"4103693793","E1K1Q1","K1",,"2.526","KVARH","29/03/2016 4:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 4:00","A"
"4103693793","E1K1Q1","E1","N1","6.834","KWH","29/03/2016 4:15","A"
"4103693793","E1K1Q1","K1",,"2.592","KVARH","29/03/2016 4:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 4:15","A"
"4103693793","E1K1Q1","E1","N1","6.762","KWH","29/03/2016 4:30","A"
"4103693793","E1K1Q1","K1",,"2.58","KVARH","29/03/2016 4:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 4:30","A"
"4103693793","E1K1Q1","E1","N1","6.684","KWH","29/03/2016 4:45","A"
"4103693793","E1K1Q1","K1",,"2.556","KVARH","29/03/2016 4:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 4:45","A"
"4103693793","E1K1Q1","E1","N1","6.288","KWH","29/03/2016 5:00","A"
"4103693793","E1K1Q1","K1",,"2.454","KVARH","29/03/2016 5:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 5:00","A"
"4103693793","E1K1Q1","E1","N1","6.12","KWH","29/03/2016 5:15","A"
"4103693793","E1K1Q1","K1",,"2.424","KVARH","29/03/2016 5:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 5:15","A"
"4103693793","E1K1Q1","E1","N1","6.108","KWH","29/03/2016 5:30","A"
"4103693793","E1K1Q1","K1",,"2.412","KVARH","29/03/2016 5:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 5:30","A"
"4103693793","E1K1Q1","E1","N1","6.078","KWH","29/03/2016 5:45","A"
"4103693793","E1K1Q1","K1",,"2.394","KVARH","29/03/2016 5:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 5:45","A"
"4103693793","E1K1Q1","E1","N1","6.126","KWH","29/03/2016 6:00","A"
"4103693793","E1K1Q1","K1",,"2.424","KVARH","29/03/2016 6:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 6:00","A"
"4103693793","E1K1Q1","E1","N1","6.216","KWH","29/03/2016 6:15","A"
"4103693793","E1K1Q1","K1",,"2.364","KVARH","29/03/2016 6:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 6:15","A"
"4103693793","E1K1Q1","E1","N1","6.228","KWH","29/03/2016 6:30","A"
"4103693793","E1K1Q1","K1",,"2.37","KVARH","29/03/2016 6:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 6:30","A"
"4103693793","E1K1Q1","E1","N1","6.93","KWH","29/03/2016 6:45","A"
"4103693793","E1K1Q1","K1",,"2.532","KVARH","29/03/2016 6:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 6:45","A"
"4103693793","E1K1Q1","E1","N1","6.972","KWH","29/03/2016 7:00","A"
"4103693793","E1K1Q1","K1",,"2.538","KVARH","29/03/2016 7:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 7:00","A"
"4103693793","E1K1Q1","E1","N1","7.014","KWH","29/03/2016 7:15","A"
"4103693793","E1K1Q1","K1",,"2.544","KVARH","29/03/2016 7:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 7:15","A"
"4103693793","E1K1Q1","E1","N1","7.866","KWH","29/03/2016 7:30","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","29/03/2016 7:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 7:30","A"
"4103693793","E1K1Q1","E1","N1","8.07","KWH","29/03/2016 7:45","A"
"4103693793","E1K1Q1","K1",,"2.688","KVARH","29/03/2016 7:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 7:45","A"
"4103693793","E1K1Q1","E1","N1","8.052","KWH","29/03/2016 8:00","A"
"4103693793","E1K1Q1","K1",,"2.652","KVARH","29/03/2016 8:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 8:00","A"
"4103693793","E1K1Q1","E1","N1","8.07","KWH","29/03/2016 8:15","A"
"4103693793","E1K1Q1","K1",,"2.658","KVARH","29/03/2016 8:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 8:15","A"
"4103693793","E1K1Q1","E1","N1","7.944","KWH","29/03/2016 8:30","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","29/03/2016 8:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 8:30","A"
"4103693793","E1K1Q1","E1","N1","7.872","KWH","29/03/2016 8:45","A"
"4103693793","E1K1Q1","K1",,"2.688","KVARH","29/03/2016 8:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 8:45","A"
"4103693793","E1K1Q1","E1","N1","7.902","KWH","29/03/2016 9:00","A"
"4103693793","E1K1Q1","K1",,"2.724","KVARH","29/03/2016 9:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 9:00","A"
"4103693793","E1K1Q1","E1","N1","8.004","KWH","29/03/2016 9:15","A"
"4103693793","E1K1Q1","K1",,"2.736","KVARH","29/03/2016 9:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 9:15","A"
"4103693793","E1K1Q1","E1","N1","8.028","KWH","29/03/2016 9:30","A"
"4103693793","E1K1Q1","K1",,"2.718","KVARH","29/03/2016 9:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 9:30","A"
"4103693793","E1K1Q1","E1","N1","8.046","KWH","29/03/2016 9:45","A"
"4103693793","E1K1Q1","K1",,"2.73","KVARH","29/03/2016 9:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 9:45","A"
"4103693793","E1K1Q1","E1","N1","8.088","KWH","29/03/2016 10:00","A"
"4103693793","E1K1Q1","K1",,"2.73","KVARH","29/03/2016 10:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 10:00","A"
"4103693793","E1K1Q1","E1","N1","8.112","KWH","29/03/2016 10:15","A"
"4103693793","E1K1Q1","K1",,"2.736","KVARH","29/03/2016 10:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 10:15","A"
"4103693793","E1K1Q1","E1","N1","8.214","KWH","29/03/2016 10:30","A"
"4103693793","E1K1Q1","K1",,"2.742","KVARH","29/03/2016 10:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 10:30","A"
"4103693793","E1K1Q1","E1","N1","8.256","KWH","29/03/2016 10:45","A"
"4103693793","E1K1Q1","K1",,"2.706","KVARH","29/03/2016 10:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 10:45","A"
"4103693793","E1K1Q1","E1","N1","8.112","KWH","29/03/2016 11:00","A"
"4103693793","E1K1Q1","K1",,"2.736","KVARH","29/03/2016 11:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 11:00","A"
"4103693793","E1K1Q1","E1","N1","8.04","KWH","29/03/2016 11:15","A"
"4103693793","E1K1Q1","K1",,"2.736","KVARH","29/03/2016 11:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 11:15","A"
"4103693793","E1K1Q1","E1","N1","8.064","KWH","29/03/2016 11:30","A"
"4103693793","E1K1Q1","K1",,"2.748","KVARH","29/03/2016 11:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 11:30","A"
"4103693793","E1K1Q1","E1","N1","8.04","KWH","29/03/2016 11:45","A"
"4103693793","E1K1Q1","K1",,"2.73","KVARH","29/03/2016 11:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 11:45","A"
"4103693793","E1K1Q1","E1","N1","8.028","KWH","29/03/2016 12:00","A"
"4103693793","E1K1Q1","K1",,"2.712","KVARH","29/03/2016 12:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 12:00","A"
"4103693793","E1K1Q1","E1","N1","8.106","KWH","29/03/2016 12:15","A"
"4103693793","E1K1Q1","K1",,"2.706","KVARH","29/03/2016 12:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 12:15","A"
"4103693793","E1K1Q1","E1","N1","8.118","KWH","29/03/2016 12:30","A"
"4103693793","E1K1Q1","K1",,"2.712","KVARH","29/03/2016 12:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 12:30","A"
"4103693793","E1K1Q1","E1","N1","8.082","KWH","29/03/2016 12:45","A"
"4103693793","E1K1Q1","K1",,"2.724","KVARH","29/03/2016 12:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 12:45","A"
"4103693793","E1K1Q1","E1","N1","8.196","KWH","29/03/2016 13:00","A"
"4103693793","E1K1Q1","K1",,"2.754","KVARH","29/03/2016 13:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 13:00","A"
"4103693793","E1K1Q1","E1","N1","8.076","KWH","29/03/2016 13:15","A"
"4103693793","E1K1Q1","K1",,"2.73","KVARH","29/03/2016 13:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 13:15","A"
"4103693793","E1K1Q1","E1","N1","8.22","KWH","29/03/2016 13:30","A"
"4103693793","E1K1Q1","K1",,"2.748","KVARH","29/03/2016 13:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 13:30","A"
"4103693793","E1K1Q1","E1","N1","8.064","KWH","29/03/2016 13:45","A"
"4103693793","E1K1Q1","K1",,"2.718","KVARH","29/03/2016 13:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 13:45","A"
"4103693793","E1K1Q1","E1","N1","8.052","KWH","29/03/2016 14:00","A"
"4103693793","E1K1Q1","K1",,"2.736","KVARH","29/03/2016 14:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 14:00","A"
"4103693793","E1K1Q1","E1","N1","8.1","KWH","29/03/2016 14:15","A"
"4103693793","E1K1Q1","K1",,"2.742","KVARH","29/03/2016 14:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 14:15","A"
"4103693793","E1K1Q1","E1","N1","8.028","KWH","29/03/2016 14:30","A"
"4103693793","E1K1Q1","K1",,"2.706","KVARH","29/03/2016 14:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 14:30","A"
"4103693793","E1K1Q1","E1","N1","8.244","KWH","29/03/2016 14:45","A"
"4103693793","E1K1Q1","K1",,"2.748","KVARH","29/03/2016 14:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 14:45","A"
"4103693793","E1K1Q1","E1","N1","8.382","KWH","29/03/2016 15:00","A"
"4103693793","E1K1Q1","K1",,"2.814","KVARH","29/03/2016 15:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 15:00","A"
"4103693793","E1K1Q1","E1","N1","8.568","KWH","29/03/2016 15:15","A"
"4103693793","E1K1Q1","K1",,"2.82","KVARH","29/03/2016 15:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 15:15","A"
"4103693793","E1K1Q1","E1","N1","8.412","KWH","29/03/2016 15:30","A"
"4103693793","E1K1Q1","K1",,"2.808","KVARH","29/03/2016 15:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 15:30","A"
"4103693793","E1K1Q1","E1","N1","8.124","KWH","29/03/2016 15:45","A"
"4103693793","E1K1Q1","K1",,"2.76","KVARH","29/03/2016 15:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 15:45","A"
"4103693793","E1K1Q1","E1","N1","7.962","KWH","29/03/2016 16:00","A"
"4103693793","E1K1Q1","K1",,"2.724","KVARH","29/03/2016 16:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 16:00","A"
"4103693793","E1K1Q1","E1","N1","7.866","KWH","29/03/2016 16:15","A"
"4103693793","E1K1Q1","K1",,"2.73","KVARH","29/03/2016 16:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 16:15","A"
"4103693793","E1K1Q1","E1","N1","7.8","KWH","29/03/2016 16:30","A"
"4103693793","E1K1Q1","K1",,"2.718","KVARH","29/03/2016 16:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 16:30","A"
"4103693793","E1K1Q1","E1","N1","7.746","KWH","29/03/2016 16:45","A"
"4103693793","E1K1Q1","K1",,"2.736","KVARH","29/03/2016 16:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 16:45","A"
"4103693793","E1K1Q1","E1","N1","7.08","KWH","29/03/2016 17:00","A"
"4103693793","E1K1Q1","K1",,"2.562","KVARH","29/03/2016 17:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 17:00","A"
"4103693793","E1K1Q1","E1","N1","6.936","KWH","29/03/2016 17:15","A"
"4103693793","E1K1Q1","K1",,"2.478","KVARH","29/03/2016 17:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 17:15","A"
"4103693793","E1K1Q1","E1","N1","6.9","KWH","29/03/2016 17:30","A"
"4103693793","E1K1Q1","K1",,"2.478","KVARH","29/03/2016 17:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 17:30","A"
"4103693793","E1K1Q1","E1","N1","7.134","KWH","29/03/2016 17:45","A"
"4103693793","E1K1Q1","K1",,"2.58","KVARH","29/03/2016 17:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 17:45","A"
"4103693793","E1K1Q1","E1","N1","7.44","KWH","29/03/2016 18:00","A"
"4103693793","E1K1Q1","K1",,"2.676","KVARH","29/03/2016 18:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 18:00","A"
"4103693793","E1K1Q1","E1","N1","7.338","KWH","29/03/2016 18:15","A"
"4103693793","E1K1Q1","K1",,"2.688","KVARH","29/03/2016 18:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 18:15","A"
"4103693793","E1K1Q1","E1","N1","7.32","KWH","29/03/2016 18:30","A"
"4103693793","E1K1Q1","K1",,"2.646","KVARH","29/03/2016 18:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 18:30","A"
"4103693793","E1K1Q1","E1","N1","6.9","KWH","29/03/2016 18:45","A"
"4103693793","E1K1Q1","K1",,"2.562","KVARH","29/03/2016 18:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 18:45","A"
"4103693793","E1K1Q1","E1","N1","6.774","KWH","29/03/2016 19:00","A"
"4103693793","E1K1Q1","K1",,"2.544","KVARH","29/03/2016 19:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 19:00","A"
"4103693793","E1K1Q1","E1","N1","6.654","KWH","29/03/2016 19:15","A"
"4103693793","E1K1Q1","K1",,"2.544","KVARH","29/03/2016 19:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 19:15","A"
"4103693793","E1K1Q1","E1","N1","6.57","KWH","29/03/2016 19:30","A"
"4103693793","E1K1Q1","K1",,"2.508","KVARH","29/03/2016 19:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 19:30","A"
"4103693793","E1K1Q1","E1","N1","6.666","KWH","29/03/2016 19:45","A"
"4103693793","E1K1Q1","K1",,"2.508","KVARH","29/03/2016 19:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 19:45","A"
"4103693793","E1K1Q1","E1","N1","6.678","KWH","29/03/2016 20:00","A"
"4103693793","E1K1Q1","K1",,"2.502","KVARH","29/03/2016 20:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 20:00","A"
"4103693793","E1K1Q1","E1","N1","6.582","KWH","29/03/2016 20:15","A"
"4103693793","E1K1Q1","K1",,"2.502","KVARH","29/03/2016 20:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 20:15","A"
"4103693793","E1K1Q1","E1","N1","6.15","KWH","29/03/2016 20:30","A"
"4103693793","E1K1Q1","K1",,"2.436","KVARH","29/03/2016 20:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 20:30","A"
"4103693793","E1K1Q1","E1","N1","6.3","KWH","29/03/2016 20:45","A"
"4103693793","E1K1Q1","K1",,"2.472","KVARH","29/03/2016 20:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 20:45","A"
"4103693793","E1K1Q1","E1","N1","6.738","KWH","29/03/2016 21:00","A"
"4103693793","E1K1Q1","K1",,"2.574","KVARH","29/03/2016 21:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 21:00","A"
"4103693793","E1K1Q1","E1","N1","6.702","KWH","29/03/2016 21:15","A"
"4103693793","E1K1Q1","K1",,"2.574","KVARH","29/03/2016 21:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 21:15","A"
"4103693793","E1K1Q1","E1","N1","6.75","KWH","29/03/2016 21:30","A"
"4103693793","E1K1Q1","K1",,"2.58","KVARH","29/03/2016 21:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 21:30","A"
"4103693793","E1K1Q1","E1","N1","7.236","KWH","29/03/2016 21:45","A"
"4103693793","E1K1Q1","K1",,"2.67","KVARH","29/03/2016 21:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 21:45","A"
"4103693793","E1K1Q1","E1","N1","7.236","KWH","29/03/2016 22:00","A"
"4103693793","E1K1Q1","K1",,"2.61","KVARH","29/03/2016 22:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 22:00","A"
"4103693793","E1K1Q1","E1","N1","6.276","KWH","29/03/2016 22:15","A"
"4103693793","E1K1Q1","K1",,"2.436","KVARH","29/03/2016 22:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 22:15","A"
"4103693793","E1K1Q1","E1","N1","6.018","KWH","29/03/2016 22:30","A"
"4103693793","E1K1Q1","K1",,"2.388","KVARH","29/03/2016 22:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 22:30","A"
"4103693793","E1K1Q1","E1","N1","6.054","KWH","29/03/2016 22:45","A"
"4103693793","E1K1Q1","K1",,"2.382","KVARH","29/03/2016 22:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 22:45","A"
"4103693793","E1K1Q1","E1","N1","6.03","KWH","29/03/2016 23:00","A"
"4103693793","E1K1Q1","K1",,"2.382","KVARH","29/03/2016 23:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 23:00","A"
"4103693793","E1K1Q1","E1","N1","6.048","KWH","29/03/2016 23:15","A"
"4103693793","E1K1Q1","K1",,"2.352","KVARH","29/03/2016 23:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 23:15","A"
"4103693793","E1K1Q1","E1","N1","6.054","KWH","29/03/2016 23:30","A"
"4103693793","E1K1Q1","K1",,"2.346","KVARH","29/03/2016 23:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 23:30","A"
"4103693793","E1K1Q1","E1","N1","6.564","KWH","29/03/2016 23:45","A"
"4103693793","E1K1Q1","K1",,"2.466","KVARH","29/03/2016 23:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","29/03/2016 23:45","A"
"4103693793","E1K1Q1","E1","N1","6.57","KWH","30/03/2016 0:00","A"
"4103693793","E1K1Q1","K1",,"2.478","KVARH","30/03/2016 0:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","30/03/2016 0:00","A"
"4103693793","E1K1Q1","E1","N1","6.402","KWH","30/03/2016 0:15","A"
"4103693793","E1K1Q1","K1",,"2.442","KVARH","30/03/2016 0:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","30/03/2016 0:15","A"
"4103693793","E1K1Q1","E1","N1","6.048","KWH","30/03/2016 0:30","A"
"4103693793","E1K1Q1","K1",,"2.37","KVARH","30/03/2016 0:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","30/03/2016 0:30","A"
"4103693793","E1K1Q1","E1","N1","6.03","KWH","30/03/2016 0:45","A"
"4103693793","E1K1Q1","K1",,"2.37","KVARH","30/03/2016 0:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","30/03/2016 0:45","A"
"4103693793","E1K1Q1","E1","N1","6.066","KWH","30/03/2016 1:00","A"
"4103693793","E1K1Q1","K1",,"2.394","KVARH","30/03/2016 1:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","30/03/2016 1:00","A"
"4103693793","E1K1Q1","E1","N1","6.09","KWH","30/03/2016 1:15","A"
"4103693793","E1K1Q1","K1",,"2.394","KVARH","30/03/2016 1:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","30/03/2016 1:15","A"
"4103693793","E1K1Q1","E1","N1","6.03","KWH","30/03/2016 1:30","A"
"4103693793","E1K1Q1","K1",,"2.388","KVARH","30/03/2016 1:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","30/03/2016 1:30","A"
"4103693793","E1K1Q1","E1","N1","6.186","KWH","30/03/2016 1:45","A"
